sn_num,name,remark_pictures_text,unit_id
1007186,内科住院部二楼一排左一,"http://cdn-app.diandingding.com/upload/18662995918/6226eb9c-094d-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/6226f4fc-094d-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/6226ffce-094d-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/6226faa6-094d-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/622704ce-094d-11e7-b33b-00163e012235",96
1007187,化验室,"http://cdn-app.diandingding.com/upload/18662995918/aa24fa5c-0951-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/aa24e9ea-0951-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/aa2500a6-0951-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/aa24f4a8-0951-11e7-b33b-00163e012235",96
1007188,女生宿舍楼,"http://cdn-app.diandingding.com/upload/18662995918/edf10d38-0e93-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/edf11382-0e93-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/edf102ca-0e93-11e7-9893-00163e012235",75
1007189,外科住院部二楼左三,"http://cdn-app.diandingding.com/upload/18662995918/3934e006-0950-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/3934f08c-0950-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/3934e998-0950-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/3dc95d0e-0950-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/3dc971ae-0950-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/3dc96ca4-0950-11e7-b33b-00163e012235,http://7xlj12.com2.z0.glb.qini",96
1007190,内科住院部二楼二排左三,"http://cdn-app.diandingding.com/upload/18662995918/c42eab6e-094c-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/c42ea3bc-094c-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/c42eb47e-094c-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/c42e9340-094c-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/c42e9d7c-094c-11e7-b33b-00163e012235",96
1007191,外科住院部二楼左一,"http://cdn-app.diandingding.com/upload/18662995918/79033b92-0950-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/79034902-0950-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/7903596a-0950-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/79035172-0950-11e7-b33b-00163e012235",96
1007192,行政楼,"http://cdn-app.diandingding.com/upload/18662995918/36d4e52c-0e96-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/36d4db72-0e96-11e7-9893-00163e012235",75
1007193,内科住院部二楼三排左三,"http://cdn-app.diandingding.com/upload/18662995918/48e2cd64-094c-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/48e2e33a-094c-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/48e2d872-094c-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/48e2de12-094c-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/48e2e826-094c-11e7-b33b-00163e012235",96
1007195,男生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/89e84396-092b-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/89e83554-092b-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/89e8297e-092b-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/89e83bee-092b-11e7-a851-00163e012235",75
1007196,针灸大厅2,"http://cdn-app.diandingding.com/upload/18662995918/1b23eb28-0952-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/1b23e1a0-0952-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/1b23f136-0952-11e7-b33b-00163e012235",96
1007197,外科住院部一楼左二,"http://cdn-app.diandingding.com/upload/18662995918/fd3afdca-094e-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/fd3b0748-094e-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/fd3b0ce8-094e-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/fd3b11fc-094e-11e7-b33b-00163e012235",96
1007198,彩超室,"http://cdn-app.diandingding.com/upload/18662995918/479892da-0957-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/47989d66-0957-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/4798a31a-0957-11e7-b33b-00163e012235",96
1007199,内科住院部一楼一排左二,"http://cdn-app.diandingding.com/upload/18662995918/e4fa6ab0-094a-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/e9221660-094a-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/e9220cc4-094a-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/efb52d6e-094a-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/efb52440-094a-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/efb53480-094a-11e7-b33b-00163e012235",96
1007200,宿舍楼二楼,"http://cdn-app.diandingding.com/upload/18662995918/1a3a889c-0958-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/1a3a7d34-0958-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/1a3a8e64-0958-11e7-b33b-00163e012235",96
1007201,洗衣房,"http://cdn-app.diandingding.com/upload/18662995918/dd1267fe-0958-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/dd126132-0958-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/dd125598-0958-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/dd126d4e-0958-11e7-b33b-00163e012235",96
1007263,阿花农家乐,"http://cdn-app.diandingding.com/feedback/18798768401/155d2144-854c-11e6-928c-00163e012235,http://cdn-app.diandingding.com/feedback/18798768401/c138bd26-8550-11e6-928c-00163e012235,http://cdn-app.diandingding.com/feedback/18798768401/decfb6dc-8550-11e6-928c-00163e012235",24
1007339,一楼少先队大队部和文印室当中,http://cdn-app.diandingding.com/upload/18016338295/0e41865a-3aed-11e7-bd0d-00163e012235,28
1007340,二楼一和五教师办公室当中4,http://cdn-app.diandingding.com/upload/18016338295/b09b6a26-3af0-11e7-bd0d-00163e012235,28
1007341,二楼楼梯口2,http://cdn-app.diandingding.com/upload/18016338295/09debb4a-3aee-11e7-bd0d-00163e012235,28
1007342,二楼楼梯口（男厕所旁边）电脑房,http://cdn-app.diandingding.com/upload/18016338295/b3ead9f6-3aef-11e7-bd0d-00163e012235,28
1007343,一楼餐厅旁,http://cdn-app.diandingding.com/upload/18016338295/74dfa022-3aed-11e7-bd0d-00163e012235,28
1007344,四楼图书馆旁4,http://cdn-app.diandingding.com/upload/18016338295/290a53a2-3af4-11e7-bd0d-00163e012235,28
1007346,四楼图书馆旁3,http://cdn-app.diandingding.com/upload/18016338295/bff51ee2-3af3-11e7-bd0d-00163e012235,28
1007347,二楼一和五教师办公室当中3,http://cdn-app.diandingding.com/upload/18016338295/e54fa4c6-3af0-11e7-bd0d-00163e012235,28
1007348,四楼图书馆旁1,http://cdn-app.diandingding.com/upload/18016338295/ec9c67d4-3af3-11e7-bd0d-00163e012235,28
1007349,二楼楼梯口1,http://cdn-app.diandingding.com/upload/18016338295/d08a00f2-3aed-11e7-bd0d-00163e012235,28
1007350,二楼楼梯口3,http://cdn-app.diandingding.com/upload/18016338295/3820b0d0-3aee-11e7-bd0d-00163e012235,28
1007351,二楼一和五教师办公室当中1,http://cdn-app.diandingding.com/upload/18016338295/4a41a582-3af1-11e7-bd0d-00163e012235,28
1007352,三楼校长办公室,http://cdn-app.diandingding.com/upload/18016338295/c3fca30e-3af1-11e7-bd0d-00163e012235,28
1007353,二楼一和五教师办公室当中2,http://cdn-app.diandingding.com/upload/18016338295/15af2ace-3af1-11e7-bd0d-00163e012235,28
1007354,二楼一和五教师办公室当中独立1,http://cdn-app.diandingding.com/upload/18016338295/4fe93672-3af0-11e7-bd0d-00163e012235,28
1007410,二楼女生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/4a43786a-0eca-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/4a436ed8-0eca-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/4a437f36-0eca-11e7-9893-00163e012235",79
1007411,张彭小学,"http://cdn-app.diandingding.com/upload/18662995918/6a50fee2-0e99-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/6a50ecb8-0e99-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/6a50f6e0-0e99-11e7-9893-00163e012235",83
1007412,一楼男生宿舍1,"http://cdn-app.diandingding.com/upload/18662995918/b62026d2-0ebb-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/b6203046-0ebb-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/b620369a-0ebb-11e7-9893-00163e012235",81
1007413,二楼男生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/5942fc36-0ebc-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/5943079e-0ebc-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/59430f78-0ebc-11e7-9893-00163e012235",81
1007414,教学楼二楼,"http://cdn-app.diandingding.com/upload/18662995918/357d8d84-138a-11e7-9f5c-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/357d87c6-138a-11e7-9f5c-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/357d7dda-138a-11e7-9f5c-00163e012235",84
1007415,住院部二楼5,"http://cdn-app.diandingding.com/upload/18662995918/45b9f5de-0ab6-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/45b9ff52-0ab6-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/45ba04fc-0ab6-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/45ba0a2e-0ab6-11e7-b33b-00163e012235",64
1007416,一楼男生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/363e1d00-0ec7-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/363e289a-0ec7-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/363e2340-0ec7-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/363e1238-0ec7-11e7-9893-00163e012235",79
1007417,范六小学,"http://cdn-app.diandingding.com/upload/18662995918/5ebaf690-0ed1-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/5ebae632-0ed1-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/5ebafc12-0ed1-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/5ebaf08c-0ed1-11e7-9893-00163e012235",82
1007418,防保所接种大厅5,"http://cdn-app.diandingding.com/upload/18662995918/c8b7ab4a-0f64-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/c8b7b0f4-0f64-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/c8b7a168-0f64-11e7-9893-00163e012235",66
1007419,防保所办公室4,"http://cdn-app.diandingding.com/upload/18662995918/eac13df8-0f61-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/eac131fa-0f61-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/eac145dc-0f61-11e7-9893-00163e012235",66
1007420,五楼男生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/6f33438c-0ec8-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/6f334a26-0ec8-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/6f3337ca-0ec8-11e7-9893-00163e012235",79
1007421,住院部一楼1,"http://cdn-app.diandingding.com/upload/18662995918/9d8b8cea-0ab2-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/9d8ba6bc-0ab2-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/9d8ba126-0ab2-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/9d8b98fc-0ab2-11e7-b33b-00163e012235",64
1007422,三楼女生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/afdca408-0eca-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/afdc9e36-0eca-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/afdc94cc-0eca-11e7-9893-00163e012235",79
1007423,幼儿园1,"http://cdn-app.diandingding.com/upload/18662995918/c1795bc6-0ea1-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/c179509a-0ea1-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/c1796256-0ea1-11e7-9893-00163e012235",78
1007424,防保所接种大厅2,"http://cdn-app.diandingding.com/upload/18662995918/93d14fee-0f64-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/93d15ca0-0f64-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/93d1665a-0f64-11e7-9893-00163e012235",66
1007425,四楼男生宿舍,http://cdn-app.diandingding.com/upload/18662995918/2f57c4f4-0ec8-11e7-9893-00163e012235,79
1007426,防保所办公室1,"http://cdn-app.diandingding.com/upload/18662995918/d443d77a-0f61-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/d443de14-0f61-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/d443c7b2-0f61-11e7-9893-00163e012235",66
1007427,中2班,"http://cdn-app.diandingding.com/upload/18662995918/3897a05e-0944-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/3897a7ca-0944-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/3897ad92-0944-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/389795f0-0944-11e7-b33b-00163e012235",77
1007428,三楼男生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/aee81b66-0ebd-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/aee82958-0ebd-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/aee81120-0ebd-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/aee82322-0ebd-11e7-9893-00163e012235",81
1007429,广播室,"http://cdn-app.diandingding.com/upload/18662995918/7a1571a0-0ea3-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/7a155fda-0ea3-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/7a15699e-0ea3-11e7-9893-00163e012235",78
1007430,四楼男生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/fb923f78-0ebd-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/fb924a0e-0ebd-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/fb924fd6-0ebd-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/fb9256fc-0ebd-11e7-9893-00163e012235",81
1007431,一楼女生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/1d72b680-0ebf-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/1d72bc2a-0ebf-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/1d72ac8a-0ebf-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/1d72c1ca-0ebf-11e7-9893-00163e012235",81
1007432,五楼女生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/320177ba-0ecb-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/32016d56-0ecb-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/32017f4e-0ecb-11e7-9893-00163e012235",79
1007433,三楼女生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/54e53de2-0ec2-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/54e54cb0-0ec2-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/54e5471a-0ec2-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/54e552dc-0ec2-11e7-9893-00163e012235",81
1007434,防保所接种大厅1,"http://cdn-app.diandingding.com/upload/18662995918/5154dd9e-0f63-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/5154d38a-0f63-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/5154e960-0f63-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/5154e35c-0f63-11e7-9893-00163e012235",66
1007435,中3班,"http://cdn-app.diandingding.com/upload/18662995918/074508ac-0944-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/074516da-0944-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/0744faec-0944-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/07451022-0944-11e7-b33b-00163e012235",77
1007436,中3和4班,"http://cdn-app.diandingding.com/upload/18662995918/10c8f7a6-093c-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/10c901ba-093c-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/1a8d67d6-093c-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/1a8d61dc-093c-11e7-a851-00163e012235",77
1007437,厨房1,"http://cdn-app.diandingding.com/upload/18662995918/60c3d7d6-093b-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/60c3cdd6-093b-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/60c3e0aa-093b-11e7-a851-00163e012235,http://7xlj12.com2.z0.glb.qini",77
1007438,二楼男生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/a15579c6-0ec7-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/a15588c6-0ec7-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/a155834e-0ec7-11e7-9893-00163e012235",79
1007439,大五班,"http://cdn-app.diandingding.com/upload/18662995918/56ad3be6-0942-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/5b1a2608-0942-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/5b1a2bf8-0942-11e7-b33b-00163e012235,http://7xlj12.com2.z0.glb.qini",77
1007440,二楼女生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/cffcbde4-0ec1-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/cffcc406-0ec1-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/cffcb1f0-0ec1-11e7-9893-00163e012235",81
1007441,文印室2,"http://cdn-app.diandingding.com/upload/18662995918/4d71d93a-0ea4-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/4d71e164-0ea4-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/4d71e6c8-0ea4-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/4d71cefe-0ea4-11e7-9893-00163e012235",78
1007442,三楼男生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/04157854-0ec8-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/04157336-0ec8-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/04156378-0ec8-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/04156d82-0ec8-11e7-9893-00163e012235",79
1007443,防保所接种大厅3,"http://cdn-app.diandingding.com/upload/18662995918/aceae710-0f64-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/aceaecc4-0f64-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/aceadb80-0f64-11e7-9893-00163e012235",66
1007445,防保所办公室2,"http://cdn-app.diandingding.com/upload/18662995918/b6801fd2-0f61-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/b68029aa-0f61-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/b6802ff4-0f61-11e7-9893-00163e012235",66
1007446,厨房2,"http://cdn-app.diandingding.com/upload/18662995918/d2c39206-0939-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/dab411ca-0939-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/e242e934-0939-11e7-a851-00163e012235",77
1007447,中3和5班,"http://cdn-app.diandingding.com/upload/18662995918/4e957536-093d-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/4e957e64-093d-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/4e95842c-093d-11e7-a851-00163e012235",77
1007448,北教务处,"http://cdn-app.diandingding.com/upload/18662995918/a58e3b06-0ea7-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/a58e3354-0ea7-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/a58e4088-0ea7-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/a58e29a4-0ea7-11e7-9893-00163e012235",78
1007449,幼儿园2,"http://cdn-app.diandingding.com/upload/18662995918/a28897e0-0ea1-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/a288a0b4-0ea1-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/a288a69a-0ea1-11e7-9893-00163e012235",78
1007450,一楼女生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/0a4ced86-0eca-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/0a4cdddc-0eca-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/0a4ce7e6-0eca-11e7-9893-00163e012235",79
1007451,大5班2,"http://cdn-app.diandingding.com/upload/18662995918/78add554-0940-11e7-bb04-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/78adca6e-0940-11e7-bb04-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/78add018-0940-11e7-bb04-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/78adc10e-0940-11e7-bb04-00163e012235",77
1007452,四楼女生宿舍,"http://cdn-app.diandingding.com/upload/18662995918/001c180e-0ecb-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/001c0e68-0ecb-11e7-9893-00163e012235",79
1007453,防保所接种大厅4,"http://cdn-app.diandingding.com/upload/18662995918/7924d0da-0f64-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/7924dad0-0f64-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/83def12c-0f64-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/83df02d4-0f64-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/83defcd0-0f64-11e7-9893-00163e012235",66
1007454,防保所接种大厅6,"http://cdn-app.diandingding.com/upload/18662995918/a1f356b2-0f64-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/a1f34d70-0f64-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/a1f35c52-0f64-11e7-9893-00163e012235",66
1007455,大5班1,"http://cdn-app.diandingding.com/upload/18662995918/91b216f0-0940-11e7-bb04-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/91b2098a-0940-11e7-bb04-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/91b1fbac-0940-11e7-bb04-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/91b21092-0940-11e7-bb04-00163e012235",77
1007456,防保所办公室5,"http://cdn-app.diandingding.com/upload/18662995918/fe6af4ca-0f61-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/fe6b06a4-0f61-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/fe6b010e-0f61-11e7-9893-00163e012235",66
1007458,三（5）班,"http://cdn-app.diandingding.com/upload/18662995918/0360c058-0eaa-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/0360d034-0eaa-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/0360ca12-0eaa-11e7-9893-00163e012235",78
1007459,防保所办公室3,"http://cdn-app.diandingding.com/upload/18662995918/114c0b7e-0f62-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/114c17c2-0f62-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/114c1e16-0f62-11e7-9893-00163e012235",66
1007460,小（小）班,"http://cdn-app.diandingding.com/upload/13636347957/2bb35d2e-093f-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/13636347957/3c5f30bc-093f-11e7-a851-00163e012235,http://cdn-app.diandingding.com/upload/13636347957/edd09e9e-093f-11e7-9e53-00163e012235",77
1007461,住院部一楼产房1,"http://cdn-app.diandingding.com/upload/18662995918/abcfcec6-0ab0-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/abcfe3e8-0ab0-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/abcfd786-0ab0-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/abcfdd08-0ab0-11e7-b33b-00163e012235",64
1007462,一（1）班,"http://cdn-app.diandingding.com/upload/18662995918/037abb62-0e9f-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/037ac698-0e9f-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/037acc74-0e9f-11e7-9893-00163e012235",78
1007463,文印室1,"http://cdn-app.diandingding.com/upload/18662995918/1e0e84ae-0ea4-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/1e0e7eaa-0ea4-11e7-9893-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/1e0e739c-0ea4-11e7-9893-00163e012235",78
1007549,毛泽东旧居203,http://cdn-app.diandingding.com/upload/15021155962/1fea315c-8bd4-11e8-81e8-00163e012235,23777
1007559,住院部二楼6,"http://cdn-app.diandingding.com/upload/18662995918/ce21047a-0ab7-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/ce20f926-0ab7-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/ce211794-0ab7-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/ce210d8a-0ab7-11e7-b33b-00163e012235",64
1007560,住院部一楼产房2,"http://cdn-app.diandingding.com/upload/18662995918/e7eb365c-0ab0-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/e7eb42dc-0ab0-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/e7eb4c1e-0ab0-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/e7eb5588-0ab0-11e7-b33b-00163e012235",64
1007561,住院部一楼产房3,"http://cdn-app.diandingding.com/upload/18662995918/8458034a-0ab0-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/8457f77e-0ab0-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/84581074-0ab0-11e7-b33b-00163e012235,http://cdn-app.diandingding.com/upload/18662995918/84580a2a-0ab0-11e7-b33b-00163e012235",64
1007562,2层北电井南侧箱第二排商户,http://cdn-app.diandingding.com/upload/15831118536/6c09a120-f266-11e6-b3d2-00163e012235,3414
